Lat,Long,Venue_Type,Venue_Name,Created_On_Epoch,Created_On,Quarter,Year,Month
45.32751535,14.44301426,food,Primorska Konoba,1583761499,3/9/2020,Quarter 1,2020,3
46.06815426,14.46960568,cafe,Kačji Pastir,1583761501,3/9/2020,Quarter 1,2020,3
45.99319385,8.946062922,shopping,Vulkan Lugano,1583761580,3/9/2020,Quarter 1,2020,3
45.99341374,8.945960999,food,Ristorante Pizzeria Bar Domino,1583761722,3/9/2020,Quarter 1,2020,3
46.13219236,14.5618093,shopping,Cvetličarna Anaeva,1583761751,3/9/2020,Quarter 1,2020,3
45.32529391,14.44395304,shopping,Garica CBD Shop,1583761866,3/9/2020,Quarter 1,2020,3
46.00979096,8.955375552,shopping,Balmelli Outlet Sport,1583761871,3/9/2020,Quarter 1,2020,3
45.3265951,14.44401205,shopping,Vintage Room,1583762176,3/9/2020,Quarter 1,2020,3
46.01143028,8.959490061,shopping,Musicdoor HIFI Sagl,1583762285,3/9/2020,Quarter 1,2020,3
46.00731699,8.968250155,shopping,Smart Rent,1583762457,3/9/2020,Quarter 1,2020,3
46.00721639,8.954436779,shopping,Balmellino,1583762011,3/9/2020,Quarter 1,2020,3
45.32710426,14.44370091,shopping,Mare Art,1583762535,3/9/2020,Quarter 1,2020,3
46.00563284,8.951502442,shopping,Storica,1583762605,3/9/2020,Quarter 1,2020,3
46.24403555,14.34977531,shopping,Anina kuhinja online store	,1583762652,3/9/2020,Quarter 1,2020,3
46.00714559,8.954415321,shopping,Balmelli Sport,1583762177,3/9/2020,Quarter 1,2020,3
46.00773429,8.953315616,shopping,Ottica Vicari,1583762751,3/9/2020,Quarter 1,2020,3
45.98299613,8.956373334,food,Ristorante Capo San Martino,1583762874,3/9/2020,Quarter 1,2020,3
46.37247237,15.39068699,shopping,Harmonija.net online store,1583762867,3/9/2020,Quarter 1,2020,3
45.35096905,14.38202083,shopping,Mateyaneira,1583762909,3/9/2020,Quarter 1,2020,3
46.00656434,8.951824307,shopping,New Trends SA Real Estate Services,1583762976,3/9/2020,Quarter 1,2020,3
45.75804725,13.83281171,default,Zvita feltna,1583763078,3/9/2020,Quarter 1,2020,3
46.00613585,8.953868151,shopping,Tech technology everyday,1583763212,3/9/2020,Quarter 1,2020,3
46.35468856,16.15264893,shopping,Mijo Majhen Hair,1583763276,3/9/2020,Quarter 1,2020,3
46.55984516,15.6478411,shopping,Trgovina Luna,1583763289,3/9/2020,Quarter 1,2020,3
46.55419031,15.65409601,shopping,Trgovina LUNA,1583763401,3/9/2020,Quarter 1,2020,3
46.00455599,8.952113986,cafe,Mauri Concept,1583763409,3/9/2020,Quarter 1,2020,3
46.41931409,15.8723259,shopping,LUNA outlet,1583763605,3/9/2020,Quarter 1,2020,3
46.00119492,8.949818015,attraction,Debarcadero Lugano Centrale,1583763677,3/9/2020,Quarter 1,2020,3
47.37357161,8.53515923,cafe,Manuel's,1583763999,3/9/2020,Quarter 1,2020,3
46.45350337,15.67587018,cafe,Kava bar Joca,1583765961,3/9/2020,Quarter 1,2020,3
46.48601282,13.78920972,lodging,Hostel Snezinka,1583766086,3/9/2020,Quarter 1,2020,3
46.45914653,15.82026958,default,Avto Šajn,1583766374,3/9/2020,Quarter 1,2020,3
46.34773116,14.16828096,food,Wrapping,1583766579,3/9/2020,Quarter 1,2020,3
46.04339844,14.50512886,food,Restavracija Manna,1583766698,3/9/2020,Quarter 1,2020,3
45.70331339,13.86839926,default,DRM,1583766837,3/9/2020,Quarter 1,2020,3
46.07328273,14.49714661,default,DRM,1583766946,3/9/2020,Quarter 1,2020,3
46.239435,15.25099218,default,DRM,1583767111,3/9/2020,Quarter 1,2020,3
45.82693772,15.18537998,cafe,Rdeča Češnja,1583767367,3/9/2020,Quarter 1,2020,3
46.63808563,16.16599023,food,EXPANO Food&Drink,1583767541,3/9/2020,Quarter 1,2020,3
46.55693112,15.64490676,food,Takos ,1583767774,3/9/2020,Quarter 1,2020,3
46.55365541,15.65424085,food,Takos ,1583767624,3/9/2020,Quarter 1,2020,3
46.11366854,14.46148932,cafe,Cojzla,1583767996,3/9/2020,Quarter 1,2020,3
46.55985622,15.6417954,food,Bubble Waffle,1583768360,3/9/2020,Quarter 1,2020,3
46.391649,15.57266951,shopping,GSM aparati,1583768701,3/9/2020,Quarter 1,2020,3
46.35221524,15.12780905,shopping,GSM aparati,1583768846,3/9/2020,Quarter 1,2020,3
46.5453804,14.96373296,shopping,GSM aparati,1583768998,3/9/2020,Quarter 1,2020,3
45.32664036,14.44481671,shopping,Sally Atelier,1583769215,3/9/2020,Quarter 1,2020,3
45.31756156,14.46974516,shopping,Sally Atelier TCR,1583769391,3/9/2020,Quarter 1,2020,3
45.32245381,14.4613713,shopping,BigBox Outlet,1583769812,3/9/2020,Quarter 1,2020,3
45.70301742,16.39404774,default,Maya´s beauty concept store,1583770000,3/9/2020,Quarter 1,2020,3
31.38715682,34.74022372,default,Pharmanice,1585536911,3/30/2020,Quarter 1,2020,3
-21.17596331,-47.81094968,default,Izildo Souza - advogado - lawyer - síndico profissional,1545253283,12/19/2018,Quarter 4,2018,12
5.617822319,-73.81563127,shopping,La esquina del calzado,1583789392,3/9/2020,Quarter 1,2020,3
5.61829212,-73.81533623,shopping,El descalzo,1583789572,3/9/2020,Quarter 1,2020,3
5.618331438,-73.81522174,default,Bodega el descalzo,1583789623,3/9/2020,Quarter 1,2020,3
5.618425586,-73.81513238,shopping,Calza jarvill,1583789761,3/9/2020,Quarter 1,2020,3
5.618251596,-73.81507344,shopping,Manufacturas en cuero el corcel,1583789890,3/9/2020,Quarter 1,2020,3
5.61666383,-73.8153255,shopping,Innovación deportiva,1583790309,3/9/2020,Quarter 1,2020,3
5.617491814,-73.81560441,default,Tienda de tecnología e internet,1583790920,3/9/2020,Quarter 1,2020,3
45.32836015,14.44034815,cafe,Klub Bačva,1583828581,3/10/2020,Quarter 1,2020,3
45.79405537,16.03400946,shopping,"Kerver, Zagreb - CCO East",1583829331,3/10/2020,Quarter 1,2020,3
45.79974031,15.88515759,shopping,Kerver CCO West,1583829784,3/10/2020,Quarter 1,2020,3
45.73546672,16.0160923,default,GoodGate,1583831815,3/10/2020,Quarter 1,2020,3
43.08233983,25.64112961,lodging,Architect's House Hostel,1583831834,3/10/2020,Quarter 1,2020,3
43.09801776,25.66876173,food,Mehana Arbat,1583832033,3/10/2020,Quarter 1,2020,3
42.48558824,26.50621712,attraction,Magic of Zain,1583832430,3/10/2020,Quarter 1,2020,3
44.95927894,14.408741,default,Kontent,1583832451,3/10/2020,Quarter 1,2020,3
42.67252458,23.35495949,default,Priori Estates,1583832742,3/10/2020,Quarter 1,2020,3
45.81716553,15.89484036,default,Vizazistica Dajana Pajkic,1583832783,3/10/2020,Quarter 1,2020,3
43.084099,25.63880682,cafe,Old Capital's Bar,1583832889,3/10/2020,Quarter 1,2020,3
45.38088291,14.37810481,default,Blockadopt,1583833472,3/10/2020,Quarter 1,2020,3
42.4834678,26.51007414,cafe,Cafe-Club Cult,1583833622,3/10/2020,Quarter 1,2020,3
46.2420581,14.35478032,default,Creina,1583833677,3/10/2020,Quarter 1,2020,3
46.16570308,14.57180321,default,Pr'brivcu,1583833959,3/10/2020,Quarter 1,2020,3
46.07535928,14.51252103,default,Lompack,1583834135,3/10/2020,Quarter 1,2020,3
45.35164009,14.36654449,shopping,Harreither,1583834330,3/10/2020,Quarter 1,2020,3
45.77392527,15.96016824,default,Centar za kvalitetu i sigurnost,1583834686,3/10/2020,Quarter 1,2020,3
46.06142103,14.54354346,default,Cube Fit food&burgers,1583835269,3/10/2020,Quarter 1,2020,3
46.05237138,14.50853527,default,Kalček,1583835570,3/10/2020,Quarter 1,2020,3
46.42536014,15.88365555,shopping,Kmetijska trgovina Ptuj - Zadružnik,1583835628,3/10/2020,Quarter 1,2020,3
45.32673465,14.4441247,cafe,Stop Caffe & club,1583835646,3/10/2020,Quarter 1,2020,3
46.08643294,14.47623074,default,Kalček ,1583835974,3/10/2020,Quarter 1,2020,3
45.32731546,14.44758475,food,"Market Smiljana, Titov trg",1583836062,3/10/2020,Quarter 1,2020,3
46.02282965,15.89798391,shopping,Uzagorju.com,1583836120,3/10/2020,Quarter 1,2020,3
46.02283337,15.89791417,shopping,Incredible-croatia.com,1583836264,3/10/2020,Quarter 1,2020,3
46.019235,15.88980854,shopping,"Alati Milić, Zabok",1583836411,3/10/2020,Quarter 1,2020,3
46.06350548,14.5448631,default,Radha Govinda,1583836579,3/10/2020,Quarter 1,2020,3
45.80603795,15.9691751,shopping,Rijeka Adventures,1583836598,3/10/2020,Quarter 1,2020,3
45.80932486,15.88948131,shopping,"Alati Milić, Malešnica",1583836640,3/10/2020,Quarter 1,2020,3
43.51728372,16.45911276,shopping,"Alati Milić, Split 2",1583837173,3/10/2020,Quarter 1,2020,3
45.32532031,14.44276214,cafe,Phanas Pub,1583837311,3/10/2020,Quarter 1,2020,3
45.32689305,14.44225788,shopping,Sex shop Taboo,1583837495,3/10/2020,Quarter 1,2020,3
46.16787275,14.56622958,default,Pr'Fartku,1583839569,3/10/2020,Quarter 1,2020,3
46.06432063,14.51071858,default,Kavarna Mikavna,1583839803,3/10/2020,Quarter 1,2020,3
46.36925957,15.90086997,default,Kmetijska trgovina Videm pri Ptuju,1583839872,3/10/2020,Quarter 1,2020,3
46.32917623,15.93614101,shopping,Kmetijska trgovina Leskovec,1583841112,3/10/2020,Quarter 1,2020,3
46.3784348,16.05544031,shopping,Kmetijska trgovina Zavrč,1583842946,3/10/2020,Quarter 1,2020,3
46.43331329,15.95169246,shopping,Kmetijska trgovina Dornava,1583843322,3/10/2020,Quarter 1,2020,3
45.32655362,14.44431245,cafe,Samovar Bar,1583843813,3/10/2020,Quarter 1,2020,3
45.80132227,16.00943506,shopping,Emobile Online store,1583843818,3/10/2020,Quarter 1,2020,3
45.77990034,15.9939158,sports,Triggerimpulse,1583844578,3/10/2020,Quarter 1,2020,3
43.26152646,16.65874422,cafe,Big Blue Caffe Bar,1583844669,3/10/2020,Quarter 1,2020,3
45.32814141,14.44025695,shopping,Voyager Travel Agency,1583844759,3/10/2020,Quarter 1,2020,3
43.25992866,16.63986683,sports,Big Blue Bike Center no. 1,1583844779,3/10/2020,Quarter 1,2020,3
43.25886605,16.64384723,sports,Big Blue Windsurfing Center,1583844480,3/10/2020,Quarter 1,2020,3
45.3816591,14.3857491,food,Pizzeria Podroom,1583845059,3/10/2020,Quarter 1,2020,3
43.2605381,16.64297819,sports,Big Blue Bike Center no. 2,1583845155,3/10/2020,Quarter 1,2020,3
43.26053028,16.64290309,shopping,Big Blue Sport Shop no. 2,1583845227,3/10/2020,Quarter 1,2020,3
43.26153428,16.65866375,shopping,Big Blue Sport Shop,1583844983,3/10/2020,Quarter 1,2020,3
45.81467548,15.97768307,cafe,Harats Pub,1583845563,3/10/2020,Quarter 1,2020,3
45.79658748,15.91678083,default,Mark-Logistika,1583846178,3/10/2020,Quarter 1,2020,3
45.79825555,15.91174901,default,Bačani,1583846247,3/10/2020,Quarter 1,2020,3
45.64512449,16.4786607,default,Ljilja Paradise Nails,1583846904,3/10/2020,Quarter 1,2020,3
43.51331569,16.50322437,shopping,Alo Alo - Smartphone shop & Service,1583847061,3/10/2020,Quarter 1,2020,3
43.51894088,16.48344576,shopping,Alo Alo - Mall of Split,1583847219,3/10/2020,Quarter 1,2020,3
45.81083176,15.95347345,cafe,Primarius craft pivovara,1583847240,3/10/2020,Quarter 1,2020,3
43.71258791,15.91193676,shopping,Alo Alo Tele2 centar,1583847639,3/10/2020,Quarter 1,2020,3
46.28064443,14.52616274,default,Terasa Krvavec,1583847644,3/10/2020,Quarter 1,2020,3
45.82387241,16.06406093,transport,Taxi,1583847660,3/10/2020,Quarter 1,2020,3
43.71256465,15.9117651,shopping,Alo Alo Dalmare,1583847783,3/10/2020,Quarter 1,2020,3
46.05405039,14.50722635,default,Čevljarna Kopito,1583847881,3/10/2020,Quarter 1,2020,3
45.87114907,15.82737207,food,Chubby okruglice štand,1583847981,3/10/2020,Quarter 1,2020,3
43.44239573,16.68269634,shopping,Alo Alo - PC Studenac,1583848080,3/10/2020,Quarter 1,2020,3
43.51484458,16.25202477,shopping,Alo Alo Trogir,1583848203,3/10/2020,Quarter 1,2020,3
44.03500487,16.19736671,shopping,Alo Alo Knin,1583848379,3/10/2020,Quarter 1,2020,3
43.50998546,16.44642591,shopping,Alo Alo,1583848513,3/10/2020,Quarter 1,2020,3
45.83700719,16.06978476,shopping,Marmat revolution,1583848399,3/10/2020,Quarter 1,2020,3
45.22951577,14.62478757,transport,VIP TAXI,1583848885,3/10/2020,Quarter 1,2020,3
45.51639903,18.72511804,default,Altera Vita,1583848828,3/10/2020,Quarter 1,2020,3
45.38093566,14.38365161,cafe,Infinity Caffe & Night bar,1583849073,3/10/2020,Quarter 1,2020,3
45.48031731,15.55705905,shopping,"KARIĆ Automobili, prodaja",1583849142,3/10/2020,Quarter 1,2020,3
46.0558857,14.56377804,default,Stipič Yacht,1583849151,3/10/2020,Quarter 1,2020,3
45.48036996,15.55704296,default,"KARIĆ Automobili, servis",1583849211,3/10/2020,Quarter 1,2020,3
46.05594154,14.56376195,default,Avtodomi Stipič ,1583849346,3/10/2020,Quarter 1,2020,3
45.32891078,14.43952203,default,Klub Mladih Rijeka,1583849364,3/10/2020,Quarter 1,2020,3
46.05595643,14.56383705,default,Avtoservis in vulkanizerstvo Stipič,1583849428,3/10/2020,Quarter 1,2020,3
45.81176654,15.97324669,food,Muzej čokolade Zagreb,1583849579,3/10/2020,Quarter 1,2020,3
45.75483592,16.08359277,shopping,MPS Velika Gorica,1583849657,3/10/2020,Quarter 1,2020,3
45.80926129,15.97239375,shopping,Octopus Piercing,1583849730,3/10/2020,Quarter 1,2020,3
46.00054281,14.02257264,default,Velo center,1583849974,3/10/2020,Quarter 1,2020,3
46.51317594,15.08326828,default,Velo center,1583850125,3/10/2020,Quarter 1,2020,3
45.54268998,13.73182654,default,Kalček ,1583848039,3/10/2020,Quarter 1,2020,3
45.5427576,13.73175144,default,Velocenter,1583850311,3/10/2020,Quarter 1,2020,3
46.10481714,14.5369184,sports,Velocenter,1583850446,3/10/2020,Quarter 1,2020,3
45.56493523,14.24639225,sports,Velocenter ,1583851411,3/10/2020,Quarter 1,2020,3
46.16442501,14.30693507,default,Bokal sport,1583852106,3/10/2020,Quarter 1,2020,3
46.16357419,14.56955552,default,Speak up,1583852549,3/10/2020,Quarter 1,2020,3
46.22222773,14.6075356,shopping,Zlata ptička,1583852738,3/10/2020,Quarter 1,2020,3
45.80935851,15.95414937,shopping,MOTO MONDO - Prodaja,1583852901,3/10/2020,Quarter 1,2020,3
45.80933234,15.95425665,default,MOTO MONDO - Servis,1583853003,3/10/2020,Quarter 1,2020,3
45.74123251,16.06630325,transport,Nirik Zagreb Airport Transfers,1583853087,3/10/2020,Quarter 1,2020,3
45.81959192,15.97627759,default,Salon Teuta,1583853201,3/10/2020,Quarter 1,2020,3
45.32352876,14.4671917,shopping,Orijent 1919 Fan shop,1583853323,3/10/2020,Quarter 1,2020,3
45.34765143,14.31912303,cafe,Kaokakao,1583853658,3/10/2020,Quarter 1,2020,3
45.32790381,14.44203794,cafe,Caffe Bar Iskra,1583853488,3/10/2020,Quarter 1,2020,3
45.33090957,14.43025231,cafe,Cafe 2020,1583853888,3/10/2020,Quarter 1,2020,3
45.32608217,14.44178581,shopping,4 elements,1583854000,3/10/2020,Quarter 1,2020,3
45.51061758,16.05323553,shopping,MPS Hotnja,1583854452,3/10/2020,Quarter 1,2020,3
45.67471753,15.57881176,shopping,MPS Hotnja,1583853634,3/10/2020,Quarter 1,2020,3
45.56280199,16.20813847,shopping,MPS Hotnja,1583853886,3/10/2020,Quarter 1,2020,3
45.76866802,15.80327511,shopping,MPS Hotnja,1583854573,3/10/2020,Quarter 1,2020,3
45.69198322,15.74197054,shopping,MPS Hotnja,1583854987,3/10/2020,Quarter 1,2020,3
45.81567002,15.8757484,shopping,MPS Hotnja,1583854668,3/10/2020,Quarter 1,2020,3
45.63170068,18.69955659,shopping,Unikatni nakit Vranješ,1583854306,3/10/2020,Quarter 1,2020,3
45.50767025,16.37249351,transport,FORTY-TWO TAXI,1583855379,3/10/2020,Quarter 1,2020,3
46.15095523,14.44610953,food,Restavracija Evergreen,1583855389,3/10/2020,Quarter 1,2020,3
45.32725512,14.44410324,cafe,Chocoland,1583855511,3/10/2020,Quarter 1,2020,3
45.36158412,14.39210057,default,Cip Cop Igraonica,1583855529,3/10/2020,Quarter 1,2020,3
45.32747009,14.44443047,cafe,Slon Slastičarna,1583855603,3/10/2020,Quarter 1,2020,3
45.32715706,14.44373846,shopping,Supermajice.hr,1583855689,3/10/2020,Quarter 1,2020,3
45.32774918,14.43803608,lodging,Hotel Molo Longo,1583855768,3/10/2020,Quarter 1,2020,3
45.32749649,14.44449484,default,My Travel,1583855787,3/10/2020,Quarter 1,2020,3
46.0882188,14.4760859,food,Restravracija in pizzerija Angel,1583855815,3/10/2020,Quarter 1,2020,3
46.04906534,14.50895905,cafe,Grajska kavarna,1583855695,3/10/2020,Quarter 1,2020,3
46.04890897,14.50886786,food,Restavracija Strelec,1583855491,3/10/2020,Quarter 1,2020,3
46.05069605,14.50614274,cafe,Lolita,1583855611,3/10/2020,Quarter 1,2020,3
46.05467954,14.49296236,cafe,Caffe Bienale,1583856002,3/10/2020,Quarter 1,2020,3
46.05871858,14.50184584,food,Pizzeria Kampus,1583856294,3/10/2020,Quarter 1,2020,3
46.05335795,14.5052737,cafe,Šport Caffe,1583856324,3/10/2020,Quarter 1,2020,3
46.04911002,14.50885177,nightlife,Vinoteka Strelec,1583858828,3/10/2020,Quarter 1,2020,3
46.10814588,14.46111917,food,Gostilnica in pizzerija Kaval,1583859114,3/10/2020,Quarter 1,2020,3
46.1082091,14.46141422,cafe,Kavarnica Kaval Club,1583859217,3/10/2020,Quarter 1,2020,3
46.10825001,14.46083486,nightlife,Biljardnica Kaval,1583859315,3/10/2020,Quarter 1,2020,3
46.09829669,14.53555584,food,Element Restavracija,1583859451,3/10/2020,Quarter 1,2020,3
46.04014027,14.51131403,cafe,Špica Caffe,1583859581,3/10/2020,Quarter 1,2020,3
46.05058063,14.56344008,cafe,Kavarna Mao,1583859711,3/10/2020,Quarter 1,2020,3
45.92069557,14.22888279,default,Menard RA,1583860094,3/10/2020,Quarter 1,2020,3
46.23258539,14.3684113,shopping,A1,1583860392,3/10/2020,Quarter 1,2020,3
46.24313402,14.3784374,shopping,A1,1583860541,3/10/2020,Quarter 1,2020,3
46.01986082,14.53709006,shopping,A1,1583860871,3/10/2020,Quarter 1,2020,3
46.02199154,14.53542709,shopping,A1,1583861073,3/10/2020,Quarter 1,2020,3
46.10452703,14.53553975,shopping,A1,1583861272,3/10/2020,Quarter 1,2020,3
46.23702326,14.40873563,default,Estetika Fabjan,1583861741,3/10/2020,Quarter 1,2020,3
46.55445591,15.65368295,shopping,GSM aparati,1583862059,3/10/2020,Quarter 1,2020,3
46.54645405,15.6192112,shopping,GSM aparati,1583861921,3/10/2020,Quarter 1,2020,3
46.41827491,15.87903678,shopping,GSM aparati,1583862293,3/10/2020,Quarter 1,2020,3
47.17840288,8.517971635,lodging,Hotel Zugertor,1583870275,3/10/2020,Quarter 1,2020,3
46.17718947,14.61071134,grocery,Žito trgovina,1583912622,3/11/2020,Quarter 1,2020,3
46.16443616,14.3070209,sports,Velocenter,1583912722,3/11/2020,Quarter 1,2020,3
45.5462704,13.72585058,grocery,Žito kruharna Koper,1583912971,3/11/2020,Quarter 1,2020,3
45.70890269,13.8732326,grocery,Žito trgovina Sežana,1583913333,3/11/2020,Quarter 1,2020,3
46.05302661,14.50629294,food,Okrepčevalnica Ajda,1583913347,3/11/2020,Quarter 1,2020,3
46.05346963,14.50457633,food,Fast Food Ajda 2,1583913613,3/11/2020,Quarter 1,2020,3
46.55417924,15.64619958,grocery,Žito kruharna Center Maribor,1583913800,3/11/2020,Quarter 1,2020,3
46.0574492,14.50969398,food,Fast food Ajda,1583913989,3/11/2020,Quarter 1,2020,3
46.55400955,15.65371513,grocery,Žito trgovina Europark Maribor,1583914104,3/11/2020,Quarter 1,2020,3
45.93324411,-1.23581171,food,sarl courdavault alain,1583914156,3/11/2020,Quarter 1,2020,3
45.82060506,15.18218279,grocery,Žito kiosk Ločna Novo mesto,1583914319,3/11/2020,Quarter 1,2020,3
46.56092589,15.6600666,grocery,Žito trgovina Intes Maribor,1583914433,3/11/2020,Quarter 1,2020,3
46.53634397,15.65701962,grocery,Žito trgovina Tezno Maribor,1583914691,3/11/2020,Quarter 1,2020,3
46.50839495,15.69534302,grocery,Žito trgovina Miklavž Maribor,1583915376,3/11/2020,Quarter 1,2020,3
45.65499808,15.60665309,shopping,MPS Hotnja,1583918410,3/11/2020,Quarter 1,2020,3
45.58617306,16.04735076,shopping,MPS Hotnja,1583917517,3/11/2020,Quarter 1,2020,3
45.68438727,15.6997633,shopping,MPS Hotnja,1583854231,3/10/2020,Quarter 1,2020,3
45.80626232,15.93934894,shopping,MPS Hotnja,1583855145,3/10/2020,Quarter 1,2020,3
45.71546903,15.59299529,shopping,MPS Hotnja,1583918832,3/11/2020,Quarter 1,2020,3
46.05372651,14.50670063,cafe,M Caffe,1583919318,3/11/2020,Quarter 1,2020,3
46.34022106,15.42704165,grocery,Žito trgovina,1583920096,3/11/2020,Quarter 1,2020,3
46.35692111,14.16101754,grocery,Žito trgovina Hlebček,1583920105,3/11/2020,Quarter 1,2020,3
46.35692851,14.16092634,cafe,Žito bar Hlebček,1583919924,3/11/2020,Quarter 1,2020,3
45.95426765,15.49974024,grocery,Žito kiosk,1583919727,3/11/2020,Quarter 1,2020,3
45.81656359,15.15407324,grocery,Žito trgovina Sezam,1583914255,3/11/2020,Quarter 1,2020,3
45.7932138,14.36310053,grocery,Žito delikatesa,1583913250,3/11/2020,Quarter 1,2020,3
45.77361845,14.21243548,grocery,Žito trgovina,1583913147,3/11/2020,Quarter 1,2020,3
45.91780336,14.22931194,grocery,Žito trgovina,1583913077,3/11/2020,Quarter 1,2020,3
45.96304997,14.2865181,grocery,Žito trgovina Kruhek,1583912915,3/11/2020,Quarter 1,2020,3
45.96621201,14.2977941,grocery,Žito trgovina Jazon,1583912818,3/11/2020,Quarter 1,2020,3
46.09928244,14.54027653,grocery,Žito center,1583912738,3/11/2020,Quarter 1,2020,3
46.06793467,14.54184294,food,Ajda burgers and more,1583922642,3/11/2020,Quarter 1,2020,3
46.24189115,15.27740121,shopping,Optimist Online shop,1583922444,3/11/2020,Quarter 1,2020,3
46.06973975,14.54836071,grocery,Žito Diskont,1583922841,3/11/2020,Quarter 1,2020,3
45.68247594,14.19746876,sports,Velocenter,1583913024,3/11/2020,Quarter 1,2020,3
46.23993588,15.27733684,sports,Velocenter,1583913157,3/11/2020,Quarter 1,2020,3
46.65390649,16.1981231,sports,Velocenter,1583914245,3/11/2020,Quarter 1,2020,3
46.41953967,15.87459505,sports,Velocenter ,1583919540,3/11/2020,Quarter 1,2020,3
46.05375257,14.5027256,shopping,Omara Koncept,1583922974,3/11/2020,Quarter 1,2020,3
46.13823672,14.59794402,default,TaRICH frizerski studio,1583923010,3/11/2020,Quarter 1,2020,3
46.24367197,15.27864575,shopping,Trgovina Optimist,1583923098,3/11/2020,Quarter 1,2020,3
46.06796817,14.54182148,shopping,Omara,1583923099,3/11/2020,Quarter 1,2020,3
